"point_name","point_value","acc_lat","acc_long","grid_fromlat","grid_fromlong","grid_tolat","grid_tolong"
"MORELAND","3017","-37.7409403898932","144.95272477814652","-37.73046875","144.9375","-37.75","144.97265625"
"MORNINGTON PENINSULA","2487","-38.301619031259804","145.0255331956954","-38.296875","145.0078125","-38.31640625","145.04296875"
"MOUNT ALEXANDER","371","-37.058944609399454","144.21425810899223","-37.046875","144.19921875","-37.06640625","144.234375"
"MOYNE","327","-38.25432589800899","142.47395324211618","-38.23828125","142.44140625","-38.2578125","142.4765625"
"MURRINDINDI","737","-37.37038416296409","145.53601364054683","-37.359375","145.53515625","-37.37890625","145.5703125"
"NILLUMBIK","763","-37.66685743437097","145.1825369968651","-37.65234375","145.1484375","-37.671875","145.18359375"
"NORTHERN GRAMPIANS","248","-36.96288446930526","142.8082959915274","-36.94921875","142.79296875","-36.96875","142.828125"
"PORT PHILLIP","2224","-37.85285529872358","144.97124367338765","-37.84765625","144.9375","-37.8671875","144.97265625"
"PYRENEES","208","-37.38710555755146","143.42955468631826","-37.37890625","143.42578125","-37.3984375","143.4609375"
"QUEENSCLIFFE","21","-38.27487711018904","144.6305520363307","-38.2578125","144.62109375","-38.27734375","144.65625"
"SHEPPARTON","1262","-36.39539731083875","145.38113447215233","-36.3828125","145.359375","-36.40234375","145.39453125"
"SOUTH GIPPSLAND","713","-38.50618358047137","145.97571780706463","-38.4921875","145.95703125","-38.51171875","145.9921875"
"SOUTHERN GRAMPIANS","277","-37.667222941113955","142.03877591117757","-37.65234375","142.01953125","-37.671875","142.0546875"
"STONNINGTON","2291","-37.85522099268743","145.024716071335","-37.84765625","145.0078125","-37.8671875","145.04296875"
"STRATHBOGIE","365","-36.7781880023893","145.41312617584825","-36.7734375","145.39453125","-36.79296875","145.4296875"
"SURF COAST","572","-38.364820881143196","144.12653672618984","-38.35546875","144.09375","-38.375","144.12890625"
"SWAN HILL","294","-35.1673556327279","143.3378941800896","-35.15234375","143.3203125","-35.171875","143.35546875"
"TOWONG","213","-36.260506955577775","147.45241712919727","-36.24609375","147.43359375","-36.265625","147.46875"
"WANGARATTA","501","-36.44036041079488","146.3616750589931","-36.421875","146.34375","-36.44140625","146.37890625"
"WARRNAMBOOL","439","-38.376989409962626","142.4878623495957","-38.375","142.4765625","-38.39453125","142.51171875"
"WELLINGTON","939","-38.0633186518733","146.94070002363168","-38.0625","146.90625","-38.08203125","146.94140625"
"WEST WIMMERA","101","-36.77053492086706","141.32873597008094","-36.75390625","141.31640625","-36.7734375","141.3515625"
"WHITEHORSE","2183","-37.82781992260051","145.15072765246845","-37.80859375","145.1484375","-37.828125","145.18359375"
"WHITTLESEA","2157","-37.64696023420428","145.04447222534742","-37.6328125","145.04296875","-37.65234375","145.078125"
"WODONGA","495","-36.12655623107429","146.88324609679464","-36.109375","146.87109375","-36.12890625","146.90625"
"WYNDHAM","1951","-37.87266249104901","144.69704854931211","-37.8671875","144.69140625","-37.88671875","144.7265625"
"YARRA","2432","-37.80475800644144","144.99139499939486","-37.7890625","144.97265625","-37.80859375","145.0078125"
"YARRA RANGES","2917","-37.78603536928094","145.4352519299433","-37.76953125","145.4296875","-37.7890625","145.46484375"
"YARRIAMBIACK","95","-36.1879362667021","142.43532148061024","-36.1875","142.40625","-36.20703125","142.44140625"
