"point_name","point_value","acc_lat","acc_long","grid_fromlat","grid_fromlong","grid_tolat","grid_tolong"
"Gender Balance","0","-38.990333355487365","146.29297303572204","-38.990234375","146.291015625","-39","146.30859375"
"Gender Balance","-1","-38.98290668561948","146.28038099309344","-38.98046875","146.2734375","-38.990234375","146.291015625"
"Gender Balance","-2","-38.98561534944438","146.29235181087515","-38.98046875","146.291015625","-38.990234375","146.30859375"
"Gender Balance","0","-38.97916647042841","146.2780929977842","-38.970703125","146.2734375","-38.98046875","146.291015625"
"Gender Balance","2","-38.93915563905713","146.27741850314777","-38.931640625","146.2734375","-38.94140625","146.291015625"
"Gender Balance","2","-38.88602470022133","145.94117848908618","-38.8828125","145.939453125","-38.892578125","145.95703125"
"Gender Balance","1","-38.8735591102886","146.26687263952473","-38.873046875","146.255859375","-38.8828125","146.2734375"
"Gender Balance","1","-38.85503700638381","145.9737450900038","-38.853515625","145.95703125","-38.86328125","145.974609375"
"Gender Balance","1","-38.83475118066334","143.5114033434253","-38.833984375","143.49609375","-38.84375","143.513671875"
"Gender Balance","1","-38.843652616077605","143.54296780127794","-38.833984375","143.53125","-38.84375","143.548828125"
"Gender Balance","-1","-38.834902152519575","146.00064581827235","-38.833984375","145.9921875","-38.84375","146.009765625"
"Gender Balance","1","-38.83933210192858","146.24183477613997","-38.833984375","146.23828125","-38.84375","146.255859375"
"Gender Balance","2","-38.82889549180367","143.52177916930447","-38.82421875","143.513671875","-38.833984375","143.53125"
"Gender Balance","-1","-38.829778362608465","146.24647602328832","-38.82421875","146.23828125","-38.833984375","146.255859375"
"Gender Balance","1","-38.816368389216755","146.26672024751255","-38.814453125","146.255859375","-38.82421875","146.2734375"
"Gender Balance","2","-38.80527778532802","143.4980455538951","-38.8046875","143.49609375","-38.814453125","143.513671875"
"Gender Balance","-3","-38.8113517700081","146.04089499847052","-38.8046875","146.02734375","-38.814453125","146.044921875"
"Gender Balance","-3","-38.8138698755435","146.1025328814628","-38.8046875","146.09765625","-38.814453125","146.115234375"
"Gender Balance","0","-38.813107184563215","146.17448198011715","-38.8046875","146.16796875","-38.814453125","146.185546875"
"Gender Balance","2","-38.80991242694343","146.20209511681165","-38.8046875","146.185546875","-38.814453125","146.203125"
"Gender Balance","-1","-38.812473517305","146.21664074855624","-38.8046875","146.203125","-38.814453125","146.220703125"
"Gender Balance","-2","-38.80275803716049","143.49198340953785","-38.794921875","143.478515625","-38.8046875","143.49609375"
"Gender Balance","-1","-38.80078234412613","146.009038811662","-38.794921875","145.9921875","-38.8046875","146.009765625"
"Gender Balance","1","-38.785260219933555","143.44563141244447","-38.78515625","143.443359375","-38.794921875","143.4609375"
"Gender Balance","1","-38.788485411296286","146.17363428326442","-38.78515625","146.16796875","-38.794921875","146.185546875"
"Gender Balance","0","-38.78143421429746","143.4277753784652","-38.775390625","143.42578125","-38.78515625","143.443359375"
"Gender Balance","0","-38.78039696111925","143.62542473833503","-38.775390625","143.619140625","-38.78515625","143.63671875"
"Gender Balance","3","-38.78168046938273","143.65295448260704","-38.775390625","143.63671875","-38.78515625","143.654296875"
"Gender Balance","3","-38.780389686562486","143.65656957464472","-38.775390625","143.654296875","-38.78515625","143.671875"
"Gender Balance","1","-38.77755293283661","146.04702170394987","-38.775390625","146.044921875","-38.78515625","146.0625"
"Gender Balance","-2","-38.76730596332845","143.4685487208379","-38.765625","143.4609375","-38.775390625","143.478515625"
"Gender Balance","-1","-38.76999182406185","143.50667555991316","-38.765625","143.49609375","-38.775390625","143.513671875"
"Gender Balance","4","-38.77397747102154","143.51922702777875","-38.765625","143.513671875","-38.775390625","143.53125"
"Gender Balance","2","-38.772453771512694","143.60722394043708","-38.765625","143.6015625","-38.775390625","143.619140625"
"Gender Balance","3","-38.76995169517417","143.66475629138438","-38.765625","143.654296875","-38.775390625","143.671875"
"Gender Balance","-6","-38.76402257318941","143.4747851953543","-38.755859375","143.4609375","-38.765625","143.478515625"
"Gender Balance","1","-38.76200105494848","143.5024065602824","-38.755859375","143.49609375","-38.765625","143.513671875"
"Gender Balance","1","-38.76401940777023","143.6056580945955","-38.755859375","143.6015625","-38.765625","143.619140625"
"Gender Balance","8","-38.76039018996481","143.6663433741851","-38.755859375","143.654296875","-38.765625","143.671875"
"Gender Balance","3","-38.76010931823109","146.14923366740385","-38.755859375","146.1328125","-38.765625","146.150390625"
"Gender Balance","0","-38.747006495480925","143.26339353754406","-38.74609375","143.25","-38.755859375","143.267578125"
"Gender Balance","8","-38.74700865693033","143.2744274508736","-38.74609375","143.267578125","-38.755859375","143.28515625"
"Gender Balance","4","-38.75472192868084","143.3927300022119","-38.74609375","143.390625","-38.755859375","143.408203125"
"Gender Balance","3","-38.74713114763952","143.5599216160793","-38.74609375","143.548828125","-38.755859375","143.56640625"
"Gender Balance","1","-38.751972464986146","143.6463692180813","-38.74609375","143.63671875","-38.755859375","143.654296875"
"Gender Balance","-1","-38.75173857434818","143.66545021419748","-38.74609375","143.654296875","-38.755859375","143.671875"
"Gender Balance","-1","-38.752655134601255","146.0745743576449","-38.74609375","146.0625","-38.755859375","146.080078125"
"Gender Balance","1","-38.753548555634474","146.1351437121744","-38.74609375","146.1328125","-38.755859375","146.150390625"
"Gender Balance","3","-38.743910179826585","143.2553150490807","-38.736328125","143.25","-38.74609375","143.267578125"
"Gender Balance","8","-38.74576299357969","143.27737264832388","-38.736328125","143.267578125","-38.74609375","143.28515625"
"Gender Balance","4","-38.73895144200465","143.29186494619395","-38.736328125","143.28515625","-38.74609375","143.302734375"
"Gender Balance","2","-38.73997069294253","143.41950768614737","-38.736328125","143.408203125","-38.74609375","143.42578125"
"Gender Balance","1","-38.74063257505044","143.5652149057868","-38.736328125","143.548828125","-38.74609375","143.56640625"
"Gender Balance","2","-38.740844822026645","143.57715501420856","-38.736328125","143.56640625","-38.74609375","143.583984375"
"Gender Balance","-1","-38.74172417475043","143.58453635414224","-38.736328125","143.583984375","-38.74609375","143.6015625"
"Gender Balance","3","-38.738839869307384","143.67872650279975","-38.736328125","143.671875","-38.74609375","143.689453125"
"Gender Balance","1","-38.73717288915182","146.0754271442858","-38.736328125","146.0625","-38.74609375","146.080078125"
