"point_name","point_value","acc_lat","acc_long","grid_fromlat","grid_fromlong","grid_tolat","grid_tolong"
"Severity","42","-37.824363038318964","144.95653295600437","-37.823750000000004","144.9545","-37.825","144.95675"
"Severity","33","-37.82458981330144","144.9581506081048","-37.823750000000004","144.95675","-37.825","144.959"
"Severity","9","-37.82407736501393","144.96010299580772","-37.823750000000004","144.959","-37.825","144.96125"
"Severity","33","-37.82406741204503","144.9624377252433","-37.823750000000004","144.96124999999998","-37.825","144.96349999999998"
"Severity","36","-37.82471120446508","144.96373659493608","-37.823750000000004","144.96349999999998","-37.825","144.96574999999999"
"Severity","5","-37.82387823631276","144.96729013502454","-37.823750000000004","144.96574999999999","-37.825","144.968"
"Severity","31","-37.824434644455295","144.970704002155","-37.823750000000004","144.97025","-37.825","144.9725"
"Severity","12","-37.82447267179375","144.97372327290827","-37.823750000000004","144.9725","-37.825","144.97475"
"Severity","10","-37.824055605218234","144.97593859471317","-37.823750000000004","144.97475","-37.825","144.977"
"Severity","7","-37.824421857304586","144.97798996105837","-37.823750000000004","144.97699999999998","-37.825","144.97924999999998"
"Severity","9","-37.82377300630016","144.9810232047828","-37.823750000000004","144.97924999999998","-37.825","144.98149999999998"
"Severity","12","-37.824091038909465","144.98285793062374","-37.823750000000004","144.98149999999998","-37.825","144.98375"
"Severity","15","-37.82422091040947","144.98455291225227","-37.823750000000004","144.98375","-37.825","144.986"
"Severity","27","-37.822685978191224","144.95031464721805","-37.822500000000005","144.95","-37.823750000000004","144.95225"
"Severity","7","-37.82316916184222","144.95826709945334","-37.822500000000005","144.95675","-37.823750000000004","144.959"
"Severity","28","-37.82333100013724","144.9606978648573","-37.822500000000005","144.959","-37.823750000000004","144.96125"
"Severity","81","-37.82291690503056","144.964294847832","-37.822500000000005","144.96349999999998","-37.823750000000004","144.96574999999999"
"Severity","16","-37.8232342054751","144.96677442600316","-37.822500000000005","144.96574999999999","-37.823750000000004","144.968"
"Severity","92","-37.823336986098404","144.97006572999854","-37.822500000000005","144.968","-37.823750000000004","144.97025"
"Severity","29","-37.823330669682505","144.97070810703283","-37.822500000000005","144.97025","-37.823750000000004","144.9725"
"Severity","45","-37.823238687716795","144.97609676580998","-37.822500000000005","144.97475","-37.823750000000004","144.977"
"Severity","65","-37.823432092509606","144.97843817068804","-37.822500000000005","144.97699999999998","-37.823750000000004","144.97924999999998"
"Severity","14","-37.82364861542015","144.9800428331199","-37.822500000000005","144.97924999999998","-37.823750000000004","144.98149999999998"
"Severity","58","-37.821991826544085","144.95206862634726","-37.82125","144.95","-37.8225","144.95225"
"Severity","9","-37.822028109794466","144.9535113179907","-37.82125","144.95225","-37.8225","144.9545"
"Severity","18","-37.82186503548217","144.9553632765677","-37.82125","144.9545","-37.8225","144.95675"
"Severity","11","-37.82198297747699","144.95807308557283","-37.82125","144.95675","-37.8225","144.959"
"Severity","4","-37.82243509835151","144.96114374699079","-37.82125","144.959","-37.8225","144.96125"
"Severity","21","-37.821681269715995","144.96226029929196","-37.82125","144.96124999999998","-37.8225","144.96349999999998"
