"point_name","point_value","acc_lat","acc_long","grid_fromlat","grid_fromlong","grid_tolat","grid_tolong"
"Total","5","-37.8589346096399","144.895576259851","-37.85875","144.8940625","-37.86","144.89640624999998"
"Total","5","-37.858974431683755","144.897192887591","-37.85875","144.89640624999998","-37.86","144.89874999999998"
"Total","6","-37.85935048067646","144.90033449131064","-37.85875","144.89875","-37.86","144.90109375"
"Total","4","-37.85958032810271","144.90222804133316","-37.85875","144.90109375","-37.86","144.9034375"
"Total","8","-37.859131365507814","144.9696661138516","-37.85875","144.9690625","-37.86","144.97140625"
"Total","3","-37.85964646839383","144.97333203152388","-37.85875","144.97140625","-37.86","144.97375"
"Total","4","-37.85899426814455","144.97474044928003","-37.85875","144.97375","-37.86","144.97609375"
"Total","27","-37.85974484678587","144.97732514613963","-37.85875","144.97609375","-37.86","144.97843749999998"
"Total","3","-37.85909117078946","144.9794252377774","-37.85875","144.9784375","-37.86","144.98078125"
"Total","2","-37.85926327112703","144.9814969790438","-37.85875","144.98078125","-37.86","144.983125"
"Total","1","-37.85912763309266","144.98362406395125","-37.85875","144.983125","-37.86","144.98546875"
"Total","1","-37.85914132930515","144.98812430052268","-37.85875","144.9878125","-37.86","144.99015624999998"
"Total","2","-37.859064089948504","144.99205522871705","-37.85875","144.99015625","-37.86","144.9925"
"Total","2","-37.85887439112905","144.999112458498","-37.85875","144.9971875","-37.86","144.99953125"
"Total","35","-37.85920602941156","145.0013030165287","-37.85875","144.99953125","-37.86","145.00187499999998"
"Total","6","-37.85937625474663","145.0033468347291","-37.85875","145.001875","-37.86","145.00421875"
"Total","3","-37.85973812995346","145.0053104887281","-37.85875","145.00421875","-37.86","145.0065625"
"Total","5","-37.859847139355836","145.00758933602538","-37.85875","145.0065625","-37.86","145.00890625"
"Total","2","-37.85988731771577","145.01061446867007","-37.85875","145.00890625","-37.86","145.01125"
"Total","3","-37.859222273264045","145.01957050813004","-37.85875","145.01828125","-37.86","145.020625"
"Total","1","-37.859294064359474","145.02548456912794","-37.85875","145.0253125","-37.86","145.02765625"
"Total","4","-37.85911682253394","145.02891105024483","-37.85875","145.02765625","-37.86","145.03"
"Total","1","-37.8575938419484","144.88492667048408","-37.8575","144.88468749999998","-37.85875","144.88703124999998"
"Total","4","-37.85794085785422","144.88859551232602","-37.8575","144.88703125","-37.85875","144.889375"
"Total","2","-37.85798622478757","144.88998445844794","-37.8575","144.889375","-37.85875","144.89171875"
"Total","8","-37.858480939118586","144.8937722352391","-37.8575","144.89171875","-37.85875","144.8940625"
"Total","2","-37.85865910147649","144.8945592341952","-37.8575","144.8940625","-37.85875","144.89640624999998"
"Total","2","-37.858294613061815","144.90222002440078","-37.8575","144.90109375","-37.85875","144.9034375"
"Total","2","-37.85837805755483","144.96881616135647","-37.8575","144.96671875","-37.85875","144.9690625"
"Total","6","-37.85822014312692","144.96994585540034","-37.8575","144.9690625","-37.85875","144.97140625"
"Total","2","-37.85855596063551","144.97246021400667","-37.8575","144.97140625","-37.85875","144.97375"
"Total","5","-37.85812970015847","144.97537908084365","-37.8575","144.97375","-37.85875","144.97609375"
"Total","25","-37.85819085579217","144.98027907780153","-37.8575","144.9784375","-37.85875","144.98078125"
"Total","30","-37.8579648013662","144.98279240582943","-37.8575","144.98078125","-37.85875","144.983125"
"Total","8","-37.85826169745586","144.98359211187181","-37.8575","144.983125","-37.85875","144.98546875"
"Total","39","-37.85779908685885","144.99224450603063","-37.8575","144.99015625","-37.85875","144.9925"
"Total","10","-37.85812512638693","144.9934630998542","-37.8575","144.9925","-37.85875","144.99484375"
"Total","8","-37.85833063627018","144.99584725325067","-37.8575","144.99484375","-37.85875","144.9971875"
"Total","9","-37.858444423410184","144.9978985894611","-37.8575","144.9971875","-37.85875","144.99953125"
"Total","4","-37.85803764592588","145.00156880325932","-37.8575","144.99953125","-37.85875","145.00187499999998"
"Total","4","-37.858356975104286","145.01088359476745","-37.8575","145.00890625","-37.85875","145.01125"
"Total","4","-37.85806558363606","145.02028128240363","-37.8575","145.01828125","-37.85875","145.020625"
"Total","5","-37.85804123381318","145.02891225612706","-37.8575","145.02765625","-37.85875","145.03"
"Total","3","-37.85726963044078","144.8818477382337","-37.85625","144.88","-37.8575","144.88234375"
"Total","2","-37.85739921582899","144.88307848986162","-37.85625","144.88234375","-37.8575","144.88468749999998"
"Total","1","-37.85659008468986","144.889434904823","-37.85625","144.889375","-37.8575","144.89171875"
"Total","2","-37.85665012136846","144.8926330106102","-37.85625","144.89171875","-37.8575","144.8940625"
"Total","8","-37.8569301064068","144.89762692660005","-37.85625","144.89640624999998","-37.8575","144.89874999999998"
"Total","2","-37.856708553890286","144.96656681991158","-37.85625","144.964375","-37.8575","144.96671874999998"
"Total","3","-37.85691378469494","144.96783813024766","-37.85625","144.96671875","-37.8575","144.9690625"
"Total","3","-37.857480138343746","144.97063491317888","-37.85625","144.9690625","-37.8575","144.97140625"
"Total","2","-37.856839164987","144.97393064264864","-37.85625","144.97375","-37.8575","144.97609375"
"Total","21","-37.85698811386693","144.98242447822568","-37.85625","144.98078125","-37.8575","144.983125"
"Total","29","-37.85662894275211","144.98330995014962","-37.85625","144.983125","-37.8575","144.98546875"
"Total","3","-37.85663439179199","144.98728598056968","-37.85625","144.98546875","-37.8575","144.9878125"
"Total","7","-37.85676751217806","144.98900975533073","-37.85625","144.9878125","-37.8575","144.99015624999998"
"Total","11","-37.856858275197986","144.99179815998522","-37.85625","144.99015625","-37.8575","144.9925"
"Total","4","-37.856371435489585","144.99254433831342","-37.85625","144.9925","-37.8575","144.99484375"
"Total","2","-37.857171982933195","145.00172497530355","-37.85625","144.99953125","-37.8575","145.00187499999998"
"Total","1","-37.857196352984985","145.00754574816668","-37.85625","145.0065625","-37.8575","145.00890625"
"Total","6","-37.856791451824314","145.02000564952544","-37.85625","145.01828125","-37.8575","145.020625"
"Total","3","-37.856378583913674","145.02637925698613","-37.85625","145.0253125","-37.8575","145.02765625"
"Total","12","-37.85685360233398","145.02926255399956","-37.85625","145.02765625","-37.8575","145.03"
"Total","1","-37.855456831132685","144.89026758170567","-37.855","144.889375","-37.856249999999996","144.89171875"
"Total","1","-37.85561806449368","144.96421332809595","-37.855","144.96203125","-37.856249999999996","144.964375"
"Total","6","-37.855909739706654","144.964780588501","-37.855","144.964375","-37.856249999999996","144.96671874999998"
"Total","1","-37.85572869720294","144.96728916375196","-37.855","144.96671875","-37.856249999999996","144.9690625"
"Total","2","-37.855401404602034","144.9722925925974","-37.855","144.97140625","-37.856249999999996","144.97375"
"Total","2","-37.855617588262334","144.97877602716176","-37.855","144.9784375","-37.856249999999996","144.98078125"
"Total","5","-37.85563163002381","144.9825827056182","-37.855","144.98078125","-37.856249999999996","144.983125"
"Total","21","-37.85559155357809","144.9835126524289","-37.855","144.983125","-37.856249999999996","144.98546875"
"Total","3","-37.85612703739941","144.98732659726758","-37.855","144.98546875","-37.856249999999996","144.9878125"
"Total","2","-37.85525855206393","144.98795192368564","-37.855","144.9878125","-37.856249999999996","144.99015624999998"
"Total","6","-37.85573497980777","144.99296300932326","-37.855","144.9925","-37.856249999999996","144.99484375"
"Total","1","-37.8555283620865","144.99797590670408","-37.855","144.9971875","-37.856249999999996","144.99953125"
"Total","1","-37.85523106463685","145.0003651136187","-37.855","144.99953125","-37.856249999999996","145.00187499999998"
"Total","4","-37.85525742325605","145.00207778409072","-37.855","145.001875","-37.856249999999996","145.00421875"
"Total","1","-37.855438453355056","145.00942434526112","-37.855","145.00890625","-37.856249999999996","145.01125"
"Total","1","-37.855860655372375","145.01132261519135","-37.855","145.01125","-37.856249999999996","145.01359374999998"
"Total","3","-37.85521072712617","145.01732066245575","-37.855","145.0159375","-37.856249999999996","145.01828125"
"Total","5","-37.855455780045176","145.0191740933314","-37.855","145.01828125","-37.856249999999996","145.020625"
"Total","11","-37.855720311811915","145.02123082107508","-37.855","145.020625","-37.856249999999996","145.02296875"
"Total","2","-37.855963073434395","145.02318777879708","-37.855","145.02296875","-37.856249999999996","145.02531249999998"
"Total","1","-37.85541316195022","145.02950224931826","-37.855","145.02765625","-37.856249999999996","145.03"
"Total","1","-37.854127631060585","144.88268164084806","-37.85375","144.88234375","-37.855","144.88468749999998"
"Total","5","-37.85400950255112","144.96111106445687","-37.85375","144.9596875","-37.855","144.96203125"
"Total","4","-37.85482131577939","144.9627302173887","-37.85375","144.96203125","-37.855","144.964375"
"Total","1","-37.854695271932684","144.96530450786418","-37.85375","144.964375","-37.855","144.96671874999998"
"Total","1","-37.854782099435226","144.96807862941012","-37.85375","144.96671875","-37.855","144.9690625"
"Total","2","-37.85387061377445","144.97018160647184","-37.85375","144.9690625","-37.855","144.97140625"
"Total","3","-37.85436696615773","144.97986225009615","-37.85375","144.9784375","-37.855","144.98078125"
"Total","4","-37.85405627470968","144.9820037061537","-37.85375","144.98078125","-37.855","144.983125"
"Total","3","-37.854714685012844","144.98336994477845","-37.85375","144.983125","-37.855","144.98546875"
"Total","6","-37.854300542640715","144.98863764276953","-37.85375","144.9878125","-37.855","144.99015624999998"
"Total","13","-37.854596157297586","144.9928862399596","-37.85375","144.9925","-37.855","144.99484375"
"Total","2","-37.854064918223074","144.99564621366557","-37.85375","144.99484375","-37.855","144.9971875"
"Total","1","-37.8547262432574","144.9981225118799","-37.85375","144.9971875","-37.855","144.99953125"
"Total","3","-37.85445544189901","145.00222556565464","-37.85375","145.001875","-37.855","145.00421875"
"Total","3","-37.85377053274407","145.00642991153774","-37.85375","145.00421875","-37.855","145.0065625"
"Total","7","-37.85398429333543","145.008045926618","-37.85375","145.0065625","-37.855","145.00890625"
