"point_name","point_value","acc_lat","acc_long","grid_fromlat","grid_fromlong","grid_tolat","grid_tolong"
"Total","1948","-37.56745134595646","143.90027970132203","-37.4375","143.8125","-37.75","144.375"
"Total","6221","-37.68218258651086","144.79709101826225","-37.4375","144.375","-37.75","144.9375"
"Total","8347","-37.68442641630313","145.05913133187948","-37.4375","144.9375","-37.75","145.5"
"Total","484","-37.61717851065806","145.66920021567242","-37.4375","145.5","-37.75","146.0625"
"Total","87","-37.57658753138827","146.28689318686594","-37.4375","146.0625","-37.75","146.625"
"Total","37","-37.629946447092806","146.92791013538402","-37.4375","146.625","-37.75","147.1875"
"Total","47","-37.618493743675174","147.4422844903544","-37.4375","147.1875","-37.75","147.75"
"Total","96","-37.620142784746726","147.94746138901863","-37.4375","147.75","-37.75","148.3125"
"Total","74","-37.66941922472506","148.56546418008574","-37.4375","148.3125","-37.75","148.875"
"Total","66","-37.57441528737078","149.08799240398042","-37.4375","148.875","-37.75","149.4375"
"Total","37","-37.501565627114836","149.6196739738119","-37.4375","149.4375","-37.75","150"
"Total","16","-37.27027400564722","141.30535389491945","-37.125","141","-37.4375","141.5625"
"Total","26","-37.26525529790428","141.81630645108243","-37.125","141.5625","-37.4375","142.125"
"Total","69","-37.19317524164612","142.49319898867117","-37.125","142.125","-37.4375","142.6875"
"Total","158","-37.2782008633339","142.9643144365916","-37.125","142.6875","-37.4375","143.25"
"Total","187","-37.3051837532049","143.58995659112907","-37.125","143.25","-37.4375","143.8125"
"Total","319","-37.31753193019849","144.13313315258898","-37.125","143.8125","-37.4375","144.375"
"Total","554","-37.31602879914775","144.60581051806946","-37.125","144.375","-37.4375","144.9375"
"Total","674","-37.303073875187636","145.11476576693545","-37.125","144.9375","-37.4375","145.5"
"Total","230","-37.26643477267417","145.77486917618717","-37.125","145.5","-37.4375","146.0625"
"Total","119","-37.24745408670271","146.24191519221975","-37.125","146.0625","-37.4375","146.625"
"Total","15","-37.31520325635292","147.03954109773696","-37.125","146.625","-37.4375","147.1875"
"Total","36","-37.27601178011191","147.56556860077885","-37.125","147.1875","-37.4375","147.75"
"Total","28","-37.354935164080466","147.92780445315768","-37.125","147.75","-37.4375","148.3125"
"Total","19","-37.28232348066193","148.671923234449","-37.125","148.3125","-37.4375","148.875"
"Total","29","-37.334164050873014","149.16346506054708","-37.125","148.875","-37.4375","149.4375"
"Total","4","-37.41904512130595","149.65499727625092","-37.125","149.4375","-37.4375","150"
"Total","25","-36.990256956965275","141.19459232580775","-36.8125","141","-37.125","141.5625"
"Total","18","-36.9166126386785","141.78001199027938","-36.8125","141.5625","-37.125","142.125"
"Total","76","-36.96861880462211","142.44235725499763","-36.8125","142.125","-37.125","142.6875"
"Total","83","-37.04406225443796","142.8073247978581","-36.8125","142.6875","-37.125","143.25"
"Total","209","-37.02364618094952","143.67603987701796","-36.8125","143.25","-37.125","143.8125"
"Total","491","-36.98453694322767","144.18737340368526","-36.8125","143.8125","-37.125","144.375"
"Total","172","-36.942957022512175","144.65635802392876","-36.8125","144.375","-37.125","144.9375"
"Total","328","-36.98858066396089","145.171864278194","-36.8125","144.9375","-37.125","145.5"
"Total","204","-36.960196976410295","145.79773652916248","-36.8125","145.5","-37.125","146.0625"
"Total","154","-36.995361713493665","146.23717531865378","-36.8125","146.0625","-37.125","146.625"
"Total","97","-36.960373864473645","147.00502605244407","-36.8125","146.625","-37.125","147.1875"
"Total","97","-36.98689669535355","147.44814111299243","-36.8125","147.1875","-37.125","147.75"
"Total","10","-36.90340139622649","147.94690707265477","-36.8125","147.75","-37.125","148.3125"
"Total","10","-36.99206642270052","148.47834364773604","-36.8125","148.3125","-37.125","148.875"
"Total","11","-36.74303641413635","141.34360538931594","-36.5","141","-36.8125","141.5625"
"Total","51","-36.65870152609746","141.94908615452516","-36.5","141.5625","-36.8125","142.125"
"Total","277","-36.70742004435408","142.23653018411008","-36.5","142.125","-36.8125","142.6875"
"Total","22","-36.65570966049409","143.07565152554466","-36.5","142.6875","-36.8125","143.25"
"Total","82","-36.645580580666525","143.48187518927818","-36.5","143.25","-36.8125","143.8125"
"Total","1568","-36.74955118030724","144.2577839996244","-36.5","143.8125","-36.8125","144.375"
"Total","148","-36.67861559667699","144.58819627224474","-36.5","144.375","-36.8125","144.9375"
"Total","239","-36.6622135985085","145.21446308217398","-36.5","144.9375","-36.8125","145.5"
"Total","289","-36.620480064930405","145.84791159424458","-36.5","145.5","-36.8125","146.0625"
"Total","112","-36.6271718004606","146.313440249228","-36.5","146.0625","-36.8125","146.625"
"Total","260","-36.65766379271431","146.90180163675473","-36.5","146.625","-36.8125","147.1875"
"Total","49","-36.653136585661706","147.32950722035818","-36.5","147.1875","-36.8125","147.75"
"Total","6","-36.63706493881284","147.9677379474568","-36.5","147.75","-36.8125","148.3125"
"Total","37","-36.360323577001424","141.3318335287399","-36.1875","141","-36.5","141.5625"
"Total","61","-36.374847692294516","141.87050219102522","-36.1875","141.5625","-36.5","142.125"
"Total","43","-36.28509415330784","142.40026283289384","-36.1875","142.125","-36.5","142.6875"
"Total","27","-36.34726518050479","142.996770542325","-36.1875","142.6875","-36.5","143.25"
"Total","44","-36.34917289099793","143.5684666307215","-36.1875","143.25","-36.5","143.8125"
"Total","30","-36.318953726585605","144.05207732589048","-36.1875","143.8125","-36.5","144.375"
"Total","134","-36.34713271790325","144.68332246414744","-36.1875","144.375","-36.5","144.9375"
"Total","1296","-36.375608263658165","145.33299555367256","-36.1875","144.9375","-36.5","145.5"
"Total","99","-36.36333286960208","145.71884596479694","-36.1875","145.5","-36.5","146.0625"
"Total","404","-36.367656707934685","146.33244359867663","-36.1875","146.0625","-36.5","146.625"
"Total","228","-36.328597199218194","146.8700241536289","-36.1875","146.625","-36.5","147.1875"
"Total","52","-36.34450864878758","147.31893136807446","-36.1875","147.1875","-36.5","147.75"
"Total","21","-36.250869463210975","147.8954941392973","-36.1875","147.75","-36.5","148.3125"
"Total","4","-36.0483536815936","141.28869320843327","-35.875","141","-36.1875","141.5625"
"Total","16","-36.01858719175558","141.94194024996088","-35.875","141.5625","-36.1875","142.125"
"Total","19","-36.06387106607782","142.41397605504488","-35.875","142.125","-36.1875","142.6875"
"Total","23","-36.04681451350519","143.0372536150259","-35.875","142.6875","-36.1875","143.25"
"Total","24","-36.09264708223807","143.5844631382913","-35.875","143.25","-36.1875","143.8125"
"Total","53","-35.99168495008292","144.10648545342724","-35.875","143.8125","-36.1875","144.375"
"Total","288","-36.1242664571489","144.727362391266","-35.875","144.375","-36.1875","144.9375"
"Total","167","-36.04168247366564","145.31018298505094","-35.875","144.9375","-36.1875","145.5"
"Total","271","-36.00625960397689","145.74026617977816","-35.875","145.5","-36.1875","146.0625"
"Total","123","-36.07749135875748","146.44200448346803","-35.875","146.0625","-36.1875","146.625"
"Total","520","-36.120352415594965","146.87784223661043","-35.875","146.625","-36.1875","147.1875"
"Total","65","-36.10388628207206","147.42893947289596","-35.875","147.1875","-36.1875","147.75"
"Total","15","-36.10036003608962","147.91450400962023","-35.875","147.75","-36.1875","148.3125"
"Total","10","-35.76639586105992","141.953194390654","-35.5625","141.5625","-35.875","142.125"
"Total","13","-35.68964530212521","142.51273883820596","-35.5625","142.125","-35.875","142.6875"
"Total","25","-35.709513351376586","142.990775748466","-35.5625","142.6875","-35.875","143.25"
"Total","24","-35.73096237192151","143.6015282229271","-35.5625","143.25","-35.875","143.8125"
"Total","144","-35.7420287753495","144.0300043197044","-35.5625","143.8125","-35.875","144.375"
"Total","3","-35.855482460161255","145.43306368206166","-35.5625","144.9375","-35.875","145.5"
"Total","16","-35.848316794490856","145.55587626112583","-35.5625","145.5","-35.875","146.0625"
"Total","19","-35.31712727778205","141.2592489070337","-35.25","141","-35.5625","141.5625"
"Total","1","-35.33251118772069","142.1115173988301","-35.25","141.5625","-35.5625","142.125"
"Total","5","-35.39275895754162","142.34945565632987","-35.25","142.125","-35.5625","142.6875"
"Total","18","-35.45524482708677","142.95678707407257","-35.25","142.6875","-35.5625","143.25"
"Total","182","-35.36588500989885","143.55223119451415","-35.25","143.25","-35.5625","143.8125"
"Total","7","-35.53390928713032","143.93626822390846","-35.25","143.8125","-35.5625","144.375"
"Total","14","-35.2198437789607","141.21646532528487","-34.9375","141","-35.25","141.5625"
"Total","12","-35.16847822634855","141.85143564259758","-34.9375","141.5625","-35.25","142.125"
"Total","30","-35.079396339029785","142.37909271848906","-34.9375","142.125","-35.25","142.6875"
"Total","10","-35.09390282796003","142.93746999017927","-34.9375","142.6875","-35.25","143.25"
"Total","27","-35.143113045087084","143.37600605774347","-34.9375","143.25","-35.25","143.8125"
"Total","5","-34.739579466732785","141.84833574250774","-34.625","141.5625","-34.9375","142.125"
"Total","20","-34.79345227056048","142.40382150295756","-34.625","142.125","-34.9375","142.6875"
"Total","34","-34.71703412641962","142.93420884238918","-34.625","142.6875","-34.9375","143.25"
"Total","7","-34.88187710395692","143.29482913336628","-34.625","143.25","-34.9375","143.8125"
"Total","1","-34.40271549037373","141.53086952013777","-34.3125","141","-34.625","141.5625"
"Total","13","-34.434594815878725","141.92167526853916","-34.3125","141.5625","-34.625","142.125"
"Total","44","-34.439102982370144","142.26288874140488","-34.3125","142.125","-34.625","142.6875"
"Total","28","-34.60103816872678","142.77993254889876","-34.3125","142.6875","-34.625","143.25"
"Total","13","-34.24167377442676","141.25670191648052","-34","141","-34.3125","141.5625"
"Total","115","-34.20597940731127","142.0528612824173","-34","141.5625","-34.3125","142.125"
"Total","564","-34.21067666165078","142.1601646756664","-34","142.125","-34.3125","142.6875"
