"point_name","point_value","acc_lat","acc_long","grid_fromlat","grid_fromlong","grid_tolat","grid_tolong"
"Total","1","-37.85785512793616","144.89345193082116","-37.8575","144.892890625","-37.858125","144.89406250000002"
"Total","1","-37.85798907526636","144.90235400662044","-37.8575","144.90226562499998","-37.858125","144.9034375"
"Total","1","-37.85771044173014","144.97107504157756","-37.8575","144.970234375","-37.858125","144.97140625"
"Total","3","-37.858005495199194","144.9752396844216","-37.8575","144.974921875","-37.858125","144.97609375000002"
"Total","20","-37.858100345394945","144.98039245377873","-37.8575","144.979609375","-37.858125","144.98078125"
"Total","4","-37.857787353537816","144.9809690901064","-37.8575","144.98078125","-37.858125","144.98195312500002"
"Total","26","-37.8579921010321","144.98307291594062","-37.8575","144.981953125","-37.858125","144.983125"
"Total","2","-37.85785241065835","144.98355457545506","-37.8575","144.983125","-37.858125","144.984296875"
"Total","39","-37.85779908685885","144.99224450603063","-37.8575","144.991328125","-37.858125","144.9925"
"Total","5","-37.8580464828411","144.9926740587316","-37.8575","144.9925","-37.858125","144.99367187500002"
"Total","2","-37.85804060004504","144.99429343735352","-37.8575","144.993671875","-37.858125","144.99484375"
"Total","1","-37.85776436679039","144.99883594368026","-37.8575","144.998359375","-37.858125","144.99953125000002"
"Total","3","-37.85781809003677","145.0016071508098","-37.8575","145.000703125","-37.858125","145.001875"
"Total","1","-37.85792775283541","145.01095907097846","-37.8575","145.010078125","-37.858125","145.01125000000002"
"Total","3","-37.85797003451887","145.02029736410915","-37.8575","145.019453125","-37.858125","145.02062500000002"
"Total","1","-37.858076704270836","145.02820786924724","-37.8575","145.02765625","-37.858125","145.02882812500002"
"Total","1","-37.857652125024885","145.0291504186706","-37.8575","145.028828125","-37.858125","145.03"
"Total","3","-37.85726963044078","144.8818477382337","-37.856875","144.881171875","-37.8575","144.88234375000002"
"Total","2","-37.85739921582899","144.88307848986162","-37.856875","144.88234375","-37.8575","144.883515625"
"Total","1","-37.85698611510988","144.897255580601","-37.856875","144.89640624999998","-37.8575","144.897578125"
"Total","5","-37.85703024922307","144.89769600778658","-37.856875","144.897578125","-37.8575","144.89875"
"Total","1","-37.85696943445956","144.96707657461278","-37.856875","144.96671875","-37.8575","144.96789062500002"
"Total","1","-37.85744746935824","144.96801077455245","-37.856875","144.967890625","-37.8575","144.9690625"
"Total","3","-37.857480138343746","144.97063491317888","-37.856875","144.970234375","-37.8575","144.97140625"
"Total","2","-37.85747437858079","144.98149759818375","-37.856875","144.98078125","-37.8575","144.98195312500002"
"Total","18","-37.856950593607756","144.98251460267983","-37.856875","144.981953125","-37.8575","144.983125"
"Total","5","-37.856979867081684","144.98327248206755","-37.856875","144.983125","-37.8575","144.984296875"
"Total","1","-37.857055964379406","144.98715022981548","-37.856875","144.986640625","-37.8575","144.98781250000002"
"Total","1","-37.857231337816245","144.9884718732906","-37.856875","144.9878125","-37.8575","144.988984375"
"Total","1","-37.85736261021671","144.98946114985912","-37.856875","144.988984375","-37.8575","144.99015625"
"Total","2","-37.8571193733166","144.99077922049128","-37.856875","144.99015625","-37.8575","144.99132812500002"
"Total","1","-37.85709840785079","144.99240429636836","-37.856875","144.991328125","-37.8575","144.9925"
"Total","2","-37.857171982933195","145.00172497530355","-37.856875","145.000703125","-37.8575","145.001875"
"Total","1","-37.857196352984985","145.00754574816668","-37.856875","145.0065625","-37.8575","145.007734375"
"Total","1","-37.857482783465976","145.02037950201557","-37.856875","145.019453125","-37.8575","145.02062500000002"
"Total","1","-37.85742392600669","145.0287296557926","-37.856875","145.02765625","-37.8575","145.02882812500002"
"Total","1","-37.857205052645085","145.02922353671858","-37.856875","145.028828125","-37.8575","145.03"
"Total","1","-37.85659008468986","144.889434904823","-37.85625","144.889375","-37.856875","144.890546875"
"Total","2","-37.85665012136846","144.8926330106102","-37.85625","144.89171875","-37.856875","144.892890625"
"Total","2","-37.85665174501459","144.89763989663334","-37.85625","144.897578125","-37.856875","144.89875"
"Total","2","-37.856708553890286","144.96656681991158","-37.85625","144.965546875","-37.856875","144.96671875"
"Total","1","-37.85632445026702","144.96842704157777","-37.85625","144.967890625","-37.856875","144.9690625"
"Total","2","-37.856839164987","144.97393064264864","-37.85625","144.97375","-37.856875","144.974921875"
"Total","1","-37.85669094910438","144.9826559981349","-37.85625","144.981953125","-37.856875","144.983125"
"Total","22","-37.85654199894567","144.98320768369538","-37.85625","144.983125","-37.856875","144.984296875"
"Total","2","-37.85670801379892","144.98452855135125","-37.85625","144.984296875","-37.856875","144.98546875000002"
"Total","2","-37.856423605498286","144.98735385594676","-37.85625","144.986640625","-37.856875","144.98781250000002"
"Total","1","-37.85630467357091","144.98816089309366","-37.85625","144.9878125","-37.856875","144.988984375"
"Total","4","-37.856618490910634","144.9892435927679","-37.85625","144.988984375","-37.856875","144.99015625"
