"point_name","point_value","acc_lat","acc_long","grid_fromlat","grid_fromlong","grid_tolat","grid_tolong"
"Fatalities","1","-37.82411395942559","144.95641736082322","-37.824062500000004","144.9561875","-37.824375","144.95675"
"Fatalities","1","-37.82404714575244","144.9764208144362","-37.823750000000004","144.975875","-37.824062500000004","144.9764375"
"Fatalities","1","-37.823295230737855","144.97610881823883","-37.823125000000005","144.975875","-37.823437500000004","144.9764375"
"Fatalities","1","-37.822838950453686","144.96396113841465","-37.822812500000005","144.96349999999998","-37.823125000000005","144.96406249999998"
"Fatalities","1","-37.821346924450665","144.96723122802894","-37.82125","144.966875","-37.8215625","144.9674375"
"Fatalities","1","-37.82050161571305","144.95756752840916","-37.8203125","144.9573125","-37.820625","144.957875"
"Fatalities","1","-37.819751255428","144.96002643015441","-37.8196875","144.95956249999998","-37.82","144.96012499999998"
"Fatalities","1","-37.81830904356562","144.96497915098703","-37.818125","144.96462499999998","-37.8184375","144.96518749999998"
"Fatalities","1","-37.81385008866364","144.95733216877085","-37.81375","144.9573125","-37.8140625","144.957875"
"Fatalities","1","-37.81345584539606","144.95090986378375","-37.8134375","144.9505625","-37.81375","144.951125"
"Fatalities","1","-37.81366847321186","144.9656426473694","-37.8134375","144.96518749999998","-37.81375","144.96574999999999"
"Fatalities","1","-37.81195622041605","144.95622941520358","-37.811875","144.9561875","-37.8121875","144.95675"
"Fatalities","1","-37.81212175291267","144.97473012068232","-37.811875","144.9741875","-37.8121875","144.97475"
"Fatalities","1","-37.810454403436516","144.96136796191908","-37.8103125","144.96124999999998","-37.810625","144.96181249999998"
"Fatalities","1","-37.809229700657134","144.95289746934284","-37.8090625","144.9528125","-37.809375","144.953375"
"Fatalities","1","-37.80900513755609","144.95801847728845","-37.80875","144.957875","-37.8090625","144.9584375"
"Fatalities","1","-37.80821809202008","144.97285353594742","-37.808125","144.9725","-37.8084375","144.9730625"
"Fatalities","1","-37.80601626328099","144.95599684512342","-37.8059375","144.955625","-37.80625","144.9561875"
"Fatalities","1","-37.80503272827003","144.96622078337575","-37.805","144.96574999999999","-37.8053125","144.9663125"
