"point_name","point_value","acc_lat","acc_long","grid_fromlat","grid_fromlong","grid_tolat","grid_tolong"
"Fatalities","1","-37.997559367110554","145.09186994512177","-37.99453125","145.084375","-38","145.09375"
"Fatalities","1","-37.9946645404397","145.20961293572708","-37.99453125","145.20625","-38","145.21562500000002"
"Fatalities","1","-37.99884828342122","145.22199448762584","-37.99453125","145.21562500000002","-38","145.22500000000002"
"Fatalities","1","-37.99852998201124","145.29385978314937","-37.99453125","145.290625","-38","145.3"
"Fatalities","1","-37.990829616726124","145.06337550034945","-37.9890625","145.05625","-37.99453125","145.065625"
"Fatalities","1","-37.99084684891349","145.0813611355925","-37.9890625","145.075","-37.99453125","145.084375"
"Fatalities","1","-37.9935322402391","145.1066574285263","-37.9890625","145.103125","-37.99453125","145.1125"
"Fatalities","1","-37.98897191033556","145.06006729104706","-37.98359375","145.05625","-37.989062499999996","145.065625"
"Fatalities","2","-37.985888234696006","145.10923193045753","-37.98359375","145.103125","-37.989062499999996","145.1125"
"Fatalities","1","-37.9872231267151","145.11307479216669","-37.98359375","145.1125","-37.989062499999996","145.12187500000002"
"Fatalities","1","-37.98375054102378","145.14592128485086","-37.98359375","145.140625","-37.989062499999996","145.15"
"Fatalities","3","-37.985892815347036","145.2220407607683","-37.98359375","145.21562500000002","-37.989062499999996","145.22500000000002"
"Fatalities","1","-37.98784027312119","145.23942948118827","-37.98359375","145.234375","-37.989062499999996","145.24375"
"Fatalities","1","-37.98193813430037","145.04740345422238","-37.978125","145.046875","-37.98359375","145.05625"
"Fatalities","2","-37.98235861329627","145.07169513576383","-37.978125","145.065625","-37.98359375","145.07500000000002"
"Fatalities","1","-37.98004661516661","145.14268650869474","-37.978125","145.140625","-37.98359375","145.15"
"Fatalities","1","-37.98346131002248","145.1648430292938","-37.978125","145.159375","-37.98359375","145.16875000000002"
"Fatalities","2","-37.98059707554201","145.20940467879439","-37.978125","145.20625","-37.98359375","145.21562500000002"
"Fatalities","2","-37.98224510399287","145.2213274772122","-37.978125","145.21562500000002","-37.98359375","145.22500000000002"
"Fatalities","1","-37.973943038693825","145.06430370924954","-37.97265625","145.05625","-37.978125","145.065625"
"Fatalities","1","-37.975385168649225","145.15049718685034","-37.97265625","145.15","-37.978125","145.159375"
"Fatalities","1","-37.97528121365531","145.1855672496428","-37.97265625","145.178125","-37.978125","145.1875"
"Fatalities","2","-37.97549821733091","145.23927189042445","-37.97265625","145.234375","-37.978125","145.24375"
"Fatalities","1","-37.96876383307141","145.01759128443734","-37.9671875","145.009375","-37.97265625","145.01875"
"Fatalities","1","-37.967818538903096","145.0552753110623","-37.9671875","145.046875","-37.97265625","145.05625"
"Fatalities","1","-37.96761759318664","145.0592413317971","-37.9671875","145.05625","-37.97265625","145.065625"
"Fatalities","1","-37.968366950486164","145.11458065228305","-37.9671875","145.1125","-37.97265625","145.12187500000002"
"Fatalities","3","-37.96969079250585","145.16750119103784","-37.9671875","145.159375","-37.97265625","145.16875000000002"
"Fatalities","1","-37.97236007963462","145.18728982296494","-37.9671875","145.178125","-37.97265625","145.1875"
"Fatalities","1","-37.96734547569513","145.2448798672762","-37.9671875","145.24375","-37.97265625","145.253125"
"Fatalities","1","-37.96230776346177","145.15037104691973","-37.96171875","145.15","-37.9671875","145.159375"
"Fatalities","1","-37.95869563698839","145.0151026956106","-37.95625","145.009375","-37.961718749999996","145.01875"
"Fatalities","1","-37.96147942140463","145.03543043400705","-37.95625","145.028125","-37.961718749999996","145.0375"
"Fatalities","1","-37.9575730431859","145.0519315989764","-37.95625","145.046875","-37.961718749999996","145.05625"
"Fatalities","1","-37.9584128146288","145.11886973342263","-37.95625","145.1125","-37.961718749999996","145.12187500000002"
"Fatalities","1","-37.96066278729697","145.13681769674787","-37.95625","145.13125","-37.961718749999996","145.140625"
"Fatalities","2","-37.95931430801357","145.18572974778164","-37.95625","145.178125","-37.961718749999996","145.1875"
"Fatalities","1","-37.960542800284834","145.20663584911463","-37.95625","145.20625","-37.961718749999996","145.21562500000002"
"Fatalities","1","-37.958993084688785","145.2236434789501","-37.95625","145.21562500000002","-37.961718749999996","145.22500000000002"
"Fatalities","1","-37.960602344825276","145.22529459584328","-37.95625","145.22500000000002","-37.961718749999996","145.23437500000003"
"Fatalities","2","-37.954004194660584","145.0053633818716","-37.95078125","145","-37.95625","145.009375"
"Fatalities","1","-37.95532029758304","145.03271223640448","-37.95078125","145.028125","-37.95625","145.0375"
"Fatalities","1","-37.951588274751266","145.0476646631141","-37.95078125","145.046875","-37.95625","145.05625"
"Fatalities","1","-37.95405258459657","145.06714471794265","-37.95078125","145.065625","-37.95625","145.07500000000002"
"Fatalities","1","-37.95352034445891","145.0784534715399","-37.95078125","145.075","-37.95625","145.084375"
"Fatalities","1","-37.95418185710169","145.09949866396488","-37.95078125","145.09375","-37.95625","145.103125"
"Fatalities","1","-37.95551288017516","145.11384498467345","-37.95078125","145.1125","-37.95625","145.12187500000002"
"Fatalities","1","-37.94941353353962","145.0030591367348","-37.9453125","145","-37.95078125","145.009375"
"Fatalities","1","-37.9453327574871","145.04324740290824","-37.9453125","145.0375","-37.95078125","145.046875"
"Fatalities","1","-37.946389575468466","145.05150540035135","-37.9453125","145.046875","-37.95078125","145.05625"
"Fatalities","1","-37.94957097273488","145.0740088328474","-37.9453125","145.065625","-37.95078125","145.07500000000002"
"Fatalities","1","-37.94699866381584","145.0779646043519","-37.9453125","145.075","-37.95078125","145.084375"
"Fatalities","1","-37.94800837104918","145.15909801796326","-37.9453125","145.15","-37.95078125","145.159375"
"Fatalities","1","-37.94954029219463","145.171444728089","-37.9453125","145.16875000000002","-37.95078125","145.17812500000002"
"Fatalities","1","-37.94584121634943","145.20941583396746","-37.9453125","145.20625","-37.95078125","145.21562500000002"
"Fatalities","1","-37.950524624864585","145.2209677149259","-37.9453125","145.21562500000002","-37.95078125","145.22500000000002"
"Fatalities","1","-37.94324668149524","145.09744876597298","-37.93984375","145.09375","-37.9453125","145.103125"
"Fatalities","1","-37.945070135387446","145.10575777701783","-37.93984375","145.103125","-37.9453125","145.1125"
"Fatalities","1","-37.94340404391568","145.14015466448024","-37.93984375","145.13125","-37.9453125","145.140625"
"Fatalities","1","-37.93993941685465","145.19775009868079","-37.93984375","145.196875","-37.9453125","145.20625"
"Fatalities","1","-37.938612945697116","144.7085751320507","-37.934375","144.7","-37.93984375","144.709375"
"Fatalities","1","-37.93524143018939","145.05163436170187","-37.934375","145.046875","-37.93984375","145.05625"
"Fatalities","1","-37.93759393257276","145.06972831477896","-37.934375","145.065625","-37.93984375","145.07500000000002"
"Fatalities","1","-37.93587542605385","145.15528828016298","-37.934375","145.15","-37.93984375","145.159375"
"Fatalities","1","-37.936697785635495","145.1604102752281","-37.934375","145.159375","-37.93984375","145.16875000000002"
"Fatalities","1","-37.92979182080448","145.0068682401143","-37.92890625","145","-37.934374999999996","145.009375"
"Fatalities","1","-37.93150208576786","145.02124693758444","-37.92890625","145.01875","-37.934374999999996","145.02812500000002"
"Fatalities","1","-37.933144382356225","145.0343832028096","-37.92890625","145.028125","-37.934374999999996","145.0375"
"Fatalities","2","-37.93202730859677","145.14576081706107","-37.92890625","145.140625","-37.934374999999996","145.15"
"Fatalities","1","-37.93096496344874","145.15333367633713","-37.92890625","145.15","-37.934374999999996","145.159375"
"Fatalities","2","-37.93380095360136","145.16085921644583","-37.92890625","145.159375","-37.934374999999996","145.16875000000002"
"Fatalities","1","-37.9319327953657","145.1937623600065","-37.92890625","145.1875","-37.934374999999996","145.196875"
"Fatalities","1","-37.92934102155129","145.26851634959854","-37.92890625","145.26250000000002","-37.934374999999996","145.27187500000002"
"Fatalities","1","-37.925933779306256","144.717311898763","-37.9234375","144.709375","-37.92890625","144.71875"
"Fatalities","2","-37.92688258670694","145.02655343731027","-37.9234375","145.01875","-37.92890625","145.02812500000002"
"Fatalities","1","-37.926267157024704","145.0994704993332","-37.9234375","145.09375","-37.92890625","145.103125"
"Fatalities","1","-37.92782454853327","145.11199186533653","-37.9234375","145.103125","-37.92890625","145.1125"
"Fatalities","1","-37.928372182341306","145.11640956739393","-37.9234375","145.1125","-37.92890625","145.12187500000002"
"Fatalities","1","-37.92350264605837","145.19740616673985","-37.9234375","145.196875","-37.92890625","145.20625"
"Fatalities","1","-37.92874147547014","145.21140311753072","-37.9234375","145.20625","-37.92890625","145.21562500000002"
"Fatalities","1","-37.918582383969145","145.00615686149249","-37.91796875","145","-37.9234375","145.009375"
"Fatalities","2","-37.918592666677604","145.0387604296567","-37.91796875","145.0375","-37.9234375","145.046875"
"Fatalities","1","-37.92130046693558","145.05913322737348","-37.91796875","145.05625","-37.9234375","145.065625"
"Fatalities","1","-37.91933036956511","145.13855863184412","-37.91796875","145.13125","-37.9234375","145.140625"
"Fatalities","1","-37.92300787588353","145.19381048604532","-37.91796875","145.1875","-37.9234375","145.196875"
"Fatalities","1","-37.91851945403562","145.23488173321678","-37.91796875","145.234375","-37.9234375","145.24375"
"Fatalities","1","-37.917121317694836","144.9872309446283","-37.9125","144.98125","-37.91796875","144.990625"
"Fatalities","1","-37.91762611718075","145.10484757341013","-37.9125","145.103125","-37.91796875","145.1125"
"Fatalities","1","-37.91649721155166","145.14011783108177","-37.9125","145.13125","-37.91796875","145.140625"
"Fatalities","1","-37.9136122074722","145.24671964126955","-37.9125","145.24375","-37.91796875","145.253125"
"Fatalities","1","-37.91364192834376","145.26019842597992","-37.9125","145.253125","-37.91796875","145.26250000000002"
"Fatalities","1","-37.91119186476974","144.9860115670207","-37.90703125","144.98125","-37.9125","144.990625"
"Fatalities","1","-37.91203480119927","145.06084284533424","-37.90703125","145.05625","-37.9125","145.065625"
"Fatalities","1","-37.907709435815505","145.0694854405346","-37.90703125","145.065625","-37.9125","145.07500000000002"
"Fatalities","1","-37.91014706647376","145.08947440335362","-37.90703125","145.084375","-37.9125","145.09375"
"Fatalities","1","-37.91153273806757","145.10156455767554","-37.90703125","145.09375","-37.9125","145.103125"
"Fatalities","1","-37.912413315814256","145.165519912325","-37.90703125","145.159375","-37.9125","145.16875000000002"
"Fatalities","1","-37.90768911094541","145.1889231440721","-37.90703125","145.1875","-37.9125","145.196875"
"Fatalities","2","-37.903118427377194","145.03245408534005","-37.9015625","145.028125","-37.907031249999996","145.0375"
"Fatalities","1","-37.90453781281338","145.0436086743324","-37.9015625","145.0375","-37.907031249999996","145.046875"
"Fatalities","1","-37.906678831136055","145.08564569375778","-37.9015625","145.084375","-37.907031249999996","145.09375"
"Fatalities","1","-37.90682766484594","145.14195968042978","-37.9015625","145.140625","-37.907031249999996","145.15"
"Fatalities","1","-37.90226319490252","145.15344945834346","-37.9015625","145.15","-37.907031249999996","145.159375"
"Fatalities","1","-37.90501351482217","145.17356494482243","-37.9015625","145.16875000000002","-37.907031249999996","145.17812500000002"
"Fatalities","2","-37.89971670192877","144.7075279042234","-37.89609375","144.7","-37.9015625","144.709375"
"Fatalities","2","-37.89773154601647","145.0055556229105","-37.89609375","145","-37.9015625","145.009375"
"Fatalities","1","-37.89768182264034","145.05548494607058","-37.89609375","145.046875","-37.9015625","145.05625"
"Fatalities","1","-37.899170669349274","145.09234450812463","-37.89609375","145.084375","-37.9015625","145.09375"
"Fatalities","1","-37.89913818204143","145.14335602263887","-37.89609375","145.140625","-37.9015625","145.15"
"Fatalities","1","-37.89278113567667","144.70097161065317","-37.890625","144.7","-37.89609375","144.709375"
"Fatalities","1","-37.89509043833365","145.04579895377586","-37.890625","145.0375","-37.89609375","145.046875"
"Fatalities","1","-37.89388181972038","145.06577025007036","-37.890625","145.065625","-37.89609375","145.07500000000002"
"Fatalities","1","-37.89362015409842","145.09341706163806","-37.890625","145.084375","-37.89609375","145.09375"
"Fatalities","1","-37.89533488050337","145.1440492208625","-37.890625","145.140625","-37.89609375","145.15"
"Fatalities","1","-37.89246559459837","145.19473939064284","-37.890625","145.1875","-37.89609375","145.196875"
"Fatalities","1","-37.885327229235315","145.0292764566024","-37.88515625","145.028125","-37.890625","145.0375"
"Fatalities","1","-37.887827834687954","145.08925801442658","-37.88515625","145.084375","-37.890625","145.09375"
"Fatalities","1","-37.88543810369969","145.0984767267814","-37.88515625","145.09375","-37.890625","145.103125"
"Fatalities","1","-37.88693590498805","145.1097243345674","-37.88515625","145.103125","-37.890625","145.1125"
"Fatalities","1","-37.89038992876152","145.17636602714575","-37.88515625","145.16875000000002","-37.890625","145.17812500000002"
"Fatalities","1","-37.88917513005609","145.2156863021299","-37.88515625","145.21562500000002","-37.890625","145.22500000000002"
"Fatalities","1","-37.88785857547001","145.22727629096082","-37.88515625","145.22500000000002","-37.890625","145.23437500000003"
"Fatalities","1","-37.885962883863115","145.284266595877","-37.88515625","145.28125","-37.890625","145.290625"
"Fatalities","1","-37.88929896947935","145.29766134494358","-37.88515625","145.290625","-37.890625","145.3"
"Fatalities","1","-37.88466606854742","144.7328659864713","-37.8796875","144.72812499999998","-37.88515625","144.73749999999998"
"Fatalities","3","-37.8820418747404","144.99464963775242","-37.8796875","144.990625","-37.88515625","145"
"Fatalities","1","-37.881416758329344","145.04966860581436","-37.8796875","145.046875","-37.88515625","145.05625"
"Fatalities","1","-37.87984528990198","145.07011071135352","-37.8796875","145.065625","-37.88515625","145.07500000000002"
"Fatalities","2","-37.88312001373709","145.09627919038104","-37.8796875","145.09375","-37.88515625","145.103125"
"Fatalities","1","-37.88224056461186","145.2753775899351","-37.8796875","145.27187500000002","-37.88515625","145.28125000000003"
"Fatalities","1","-37.876242890641734","144.72576772342012","-37.87421875","144.71875","-37.879687499999996","144.728125"
"Fatalities","1","-37.87498514459799","144.7862580936266","-37.87421875","144.78437499999998","-37.879687499999996","144.79375"
"Fatalities","1","-37.876867651838246","144.99804930014554","-37.87421875","144.990625","-37.879687499999996","145"
"Fatalities","1","-37.87701350750463","145.05557868726177","-37.87421875","145.046875","-37.879687499999996","145.05625"
"Fatalities","2","-37.87711201000147","145.07580582708403","-37.87421875","145.075","-37.879687499999996","145.084375"
"Fatalities","1","-37.8780541146313","145.09116115270248","-37.87421875","145.084375","-37.879687499999996","145.09375"
"Fatalities","2","-37.87665981123504","145.1664202401841","-37.87421875","145.159375","-37.879687499999996","145.16875000000002"
"Fatalities","1","-37.872720053974774","144.7203938890985","-37.86875","144.71875","-37.87421875","144.728125"
"Fatalities","1","-37.8716881203973","144.77755954676047","-37.86875","144.77499999999998","-37.87421875","144.78437499999998"
"Fatalities","1","-37.87171962584046","145.01598856126074","-37.86875","145.009375","-37.87421875","145.01875"
"Fatalities","2","-37.8713049377003","145.0238311229808","-37.86875","145.01875","-37.87421875","145.02812500000002"
"Fatalities","1","-37.869188696932724","145.03315334819598","-37.86875","145.028125","-37.87421875","145.0375"
"Fatalities","1","-37.87096084584028","145.11117191241203","-37.86875","145.103125","-37.87421875","145.1125"
"Fatalities","1","-37.86947099327327","145.12402331588146","-37.86875","145.12187500000002","-37.87421875","145.13125000000002"
"Fatalities","1","-37.873521085941","145.15840878265902","-37.86875","145.15","-37.87421875","145.159375"
"Fatalities","1","-37.870995553445844","145.24145484934903","-37.86875","145.234375","-37.87421875","145.24375"
"Fatalities","1","-37.87234871981357","145.29028707288222","-37.86875","145.28125","-37.87421875","145.290625"
"Fatalities","1","-37.867186294466705","144.73430756522947","-37.86328125","144.72812499999998","-37.86875","144.73749999999998"
"Fatalities","2","-37.866470209848764","144.76737862005183","-37.86328125","144.765625","-37.86875","144.775"
"Fatalities","1","-37.86704068629879","144.97436697484105","-37.86328125","144.971875","-37.86875","144.98125000000002"
"Fatalities","1","-37.864720651161534","144.98551376480265","-37.86328125","144.98125","-37.86875","144.990625"
"Fatalities","1","-37.86561873128093","144.9922423774308","-37.86328125","144.990625","-37.86875","145"
"Fatalities","1","-37.86412025202465","145.0004759532048","-37.86328125","145","-37.86875","145.009375"
"Fatalities","1","-37.86756092692366","145.06216565719114","-37.86328125","145.05625","-37.86875","145.065625"
"Fatalities","1","-37.863564088366886","145.07971669228752","-37.86328125","145.075","-37.86875","145.084375"
"Fatalities","1","-37.86713030935992","145.2625397509391","-37.86328125","145.26250000000002","-37.86875","145.27187500000002"
"Fatalities","1","-37.85843200767644","144.77782962725638","-37.8578125","144.77499999999998","-37.86328125","144.78437499999998"
"Fatalities","1","-37.86160150981654","144.99161130191803","-37.8578125","144.990625","-37.86328125","145"
"Fatalities","2","-37.86061566129538","145.01223324703932","-37.8578125","145.009375","-37.86328125","145.01875"
